iter	Passed	Remaining
7876	319859	12791
7877	319897	12750
7878	319936	12709
7879	319976	12669
7880	320014	12628
7881	320055	12587
7882	320096	12547
7883	320134	12506
7884	320173	12465
7885	320207	12425
7886	320244	12384
7887	320283	12343
7888	320321	12302
7889	320359	12262
7890	320399	12221
7891	320439	12180
7892	320479	12140
7893	320521	12099
7894	320561	12059
7895	320601	12018
7896	320640	11977
7897	320682	11937
7898	320722	11896
7899	320762	11856
7900	320802	11815
7901	320850	11775
7902	320889	11734
7903	320934	11693
7904	320974	11653
7905	321012	11612
7906	321052	11572
7907	321095	11531
7908	321131	11490
7909	321166	11449
7910	321206	11409
7911	321247	11368
7912	321287	11328
7913	321329	11287
7914	321367	11246
7915	321400	11205
7916	321439	11165
7917	321478	11124
7918	321518	11084
7919	321559	11043
7920	321599	11002
7921	321640	10962
7922	321677	10921
7923	321715	10880
7924	321753	10840
7925	321791	10799
7926	321832	10758
7927	321872	10718
7928	321914	10677
7929	321953	10637
7930	321983	10596
7931	322012	10555
7932	322040	10514
7933	322076	10473
7934	322112	10432
7935	322142	10391
7936	322178	10350
7937	322215	10310
7938	322254	10269
7939	322290	10228
7940	322328	10188
7941	322364	10147
7942	322394	10106
7943	322425	10065
7944	322457	10024
7945	322488	9983
7946	322518	9943
7947	322548	9902
7948	322576	9861
7949	322606	9820
7950	322637	9779
7951	322667	9738
7952	322697	9697
7953	322731	9656
7954	322759	9615
7955	322787	9574
7956	322814	9533
7957	322849	9493
7958	322879	9452
7959	322929	9412
7960	322966	9371
7961	323004	9330
7962	323043	9290
7963	323083	9249
7964	323122	9208
7965	323159	9168
7966	323200	9127
7967	323239	9087
7968	323276	9046
7969	323317	9005
7970	323357	8965
7971	323395	8924
7972	323431	8883
7973	323467	8843
7974	323506	8802
7975	323547	8762
7976	323586	8721
7977	323627	8680
7978	323666	8640
7979	323704	8599
7980	323742	8559
7981	323784	8518
7982	323826	8477
7983	323864	8437
7984	323904	8396
7985	323944	8356
7986	323980	8315
7987	324014	8274
7988	324055	8234
7989	324093	8193
7990	324132	8153
7991	324171	8112
7992	324210	8071
7993	324250	8031
7994	324285	7990
7995	324318	7949
7996	324356	7909
7997	324393	7868
7998	324431	7827
7999	324469	7787
8000	324508	7746
8001	324555	7706
8002	324594	7665
8003	324635	7625
8004	324675	7584
8005	324717	7544
8006	324755	7503
8007	324794	7462
8008	324832	7422
8009	324869	7381
8010	324909	7340
8011	324953	7300
8012	324983	7259
8013	325017	7219
8014	325053	7178
8015	325088	7137
8016	325121	7096
8017	325153	7056
8018	325189	7015
8019	325228	6974
8020	325268	6934
8021	325310	6893
8022	325353	6853
8023	325392	6812
8024	325433	6772
8025	325475	6731
8026	325519	6691
8027	325561	6650
8028	325603	6610
8029	325642	6569
8030	325682	6529
8031	325724	6488
8032	325765	6447
8033	325805	6407
8034	325846	6366
8035	325883	6326
8036	325920	6285
8037	325957	6245
8038	325996	6204
8039	326036	6163
8040	326075	6123
8041	326114	6082
8042	326153	6042
8043	326192	6001
8044	326230	5960
8045	326269	5920
8046	326308	5879
8047	326348	5839
8048	326387	5798
8049	326424	5758
8050	326463	5717
8051	326502	5676
8052	326600	5637
8053	326632	5596
8054	326662	5555
8055	326690	5515
8056	326727	5474
8057	326766	5433
8058	326806	5393
8059	326846	5352
8060	326885	5312
8061	326926	5271
8062	326970	5231
8063	327010	5190
8064	327050	5150
8065	327092	5109
8066	327134	5069
8067	327172	5028
8068	327214	4987
8069	327256	4947
8070	327294	4906
8071	327334	4866
8072	327375	4825
8073	327417	4785
8074	327458	4744
8075	327498	4704
8076	327538	4663
8077	327579	4622
8078	327619	4582
8079	327659	4541
8080	327699	4501
8081	327738	4460
8082	327784	4420
8083	327823	4379
8084	327864	4339
8085	327906	4298
8086	327948	4258
8087	327989	4217
8088	328031	4176
8089	328074	4136
8090	328116	4095
8091	328153	4055
8092	328194	4014
8093	328234	3974
8094	328272	3933
8095	328314	3893
8096	328355	3852
8097	328397	3811
8098	328440	3771
8099	328482	3730
8100	328524	3690
8101	328567	3649
8102	328603	3609
8103	328638	3568
8104	328673	3528
8105	328713	3487
8106	328754	3446
8107	328793	3406
8108	328833	3365
8109	328874	3325
8110	328916	3284
8111	328955	3244
8112	328994	3203
8113	329037	3163
8114	329078	3122
8115	329121	3081
8116	329162	3041
8117	329202	3000
8118	329243	2960
8119	329286	2919
8120	329327	2879
8121	329367	2838
8122	329410	2798
8123	329454	2757
8124	329498	2717
8125	329542	2676
8126	329586	2636
8127	329621	2595
8128	329660	2554
8129	329703	2514
8130	329755	2473
8131	329797	2433
8132	329838	2392
8133	329877	2352
8134	329917	2311
8135	329956	2271
8136	329997	2230
8137	330039	2189
8138	330081	2149
8139	330122	2108
8140	330164	2068
8141	330205	2027
8142	330247	1987
8143	330288	1946
8144	330327	1906
8145	330367	1865
8146	330404	1824
8147	330441	1784
8148	330480	1743
8149	330521	1703
8150	330560	1662
8151	330602	1622
8152	330643	1581
8153	330682	1541
8154	330723	1500
8155	330761	1459
8156	330800	1419
8157	330837	1378
8158	330876	1338
8159	330914	1297
8160	330954	1257
8161	330996	1216
8162	331037	1176
8163	331079	1135
8164	331118	1094
8165	331159	1054
8166	331198	1013
8167	331237	973
8168	331276	932
8169	331316	892
8170	331357	851
8171	331397	811
8172	331441	770
8173	331481	729
8174	331523	689
8175	331563	648
8176	331603	608
8177	331645	567
8178	331685	527
8179	331725	486
8180	331765	446
8181	331806	405
8182	331848	364
8183	331889	324
8184	331931	283
8185	331974	243
8186	332016	202
8187	332055	162
8188	332094	121
8189	332135	81
8190	332176	40
8191	332216	0
